city,district,date,city_detainees,district_detainees,district_en,location,lat,lon,city_lon,city_lat,city_en
Челябинск,Отдел полиции № 5 (Центральный район) УМВД по городу Челябинску,2022-02-26,5,1,Police Department No. 5 (Central District) Ministry of Internal Affairs in the city of Chelyabinsk,"Отдел полиции № 5 (Центральный район) УМВД по городу Челябинску, Челябинск",55.19416,61.34033,61.43684,55.16444,Chelyabinsk
Челябинск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,5,1,NA,NA,NA,NA,61.43684,55.16444,Chelyabinsk
Красноярск,Отдел полиции № 5 МУ МВД «Красноярское»,2022-02-26,412,1,"Police Department No. 5 MU MVD ""Krasnoyarskoye""","Отдел полиции № 5 МУ МВД «Красноярское», Красноярск",55.76997,37.61325,92.89325,56.01528,Krasnoyarsk
Красноярск,Отдел полиции № 7 МУ МВД «Красноярское»,2022-02-26,412,2,"Police Department No. 7 MU MVD ""Krasnoyarskoye""","Отдел полиции № 7 МУ МВД «Красноярское», Красноярск",55.76997,37.61325,92.89325,56.01528,Krasnoyarsk
Красноярск,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-26,412,2,NA,NA,NA,NA,92.89325,56.01528,Krasnoyarsk
Красноярск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,412,1,NA,NA,NA,NA,92.89325,56.01528,Krasnoyarsk
Иркутск,Отдел полиции № 7 УМВД по г. Иркутску,2022-02-26,5,3,Police Department No. 7 UMVD in Irkutsk,Отдел полиции № 7 УМВД по г. Иркутску,52.2749,104.3199,104.289,52.28548,Irkutsk
Иркутск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,5,1,NA,NA,NA,NA,104.289,52.28548,Irkutsk
Тверь,Отдел полиции Центральный УМВД по городу Твери,2022-02-26,3,1,Police Department Central Ministry of Internal Affairs in Tver City,"Отдел полиции Центральный УМВД по городу Твери, Тверь",56.84643,35.90852,35.9176,56.85872,Tver
Тверь,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-26,3,2,NA,NA,NA,NA,35.9176,56.85872,Tver
Вологда,Отдел полиции № 1 УМВД по г. Вологде,2022-02-26,3,3,Police Department No. 1 Umvd in Vologda,Отдел полиции № 1 УМВД по г. Вологде,59.20854,39.88498,39.89781,59.21807,Vologda
Волгоград,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-02-26,3,3,NA,NA,NA,NA,44.5133,48.70805,Volgograd
Казань,Отдел полиции № 16 «Япеева» УМВД по г. Казани,2022-02-26,2,2,"Police Department No. 16 ""Yapeeyev"" Ministry of Internal Affairs for the city of Kazan",Отдел полиции № 16 «Япеева» УМВД по г. Казани,55.79825,49.11597,49.12333,55.78789,Kazan
Белгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-26,2,2,NA,NA,NA,NA,36.59826,50.59971,Belgorod
Апатиты,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-26,2,2,NA,NA,NA,NA,33.39107,67.56711,Apatity
Хабаровск,Отдел полиции № 4 УМВД по г. Хабаровску,2022-02-26,2,2,Police Department No. 4 Umvd in Khabarovsk,Отдел полиции № 4 УМВД по г. Хабаровску,48.48858,135.0752,135.0721,48.48144,Khabarovsk
Тюмень,Отдел полиции № 4 УМВД по г. Тюмени,2022-02-26,2,1,Police Department No. 4 UMVD in Tyumen,Отдел полиции № 4 УМВД по г. Тюмени,57.14975,65.56628,65.56186,57.15534,Tyumen
Саратов,Отдел полиции № 1 в составе УМВД по городу Саратову (Волжский район),2022-02-26,2,2,Police Department No. 1 as part of the Ministry of Internal Affairs in the city of Saratov (Volzhsky district),"Отдел полиции № 1 в составе УМВД по городу Саратову (Волжский район), Саратов",51.52664,46.03682,46.01541,51.54618,Saratov
Нальчик,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-26,2,2,NA,NA,NA,NA,43.60701,43.4846,Nalchik
Коломна,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1,NA,NA,NA,NA,38.76886,55.09375,Kolomna
Рязань,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1,NA,NA,NA,NA,39.71259,54.60954,Ryazan
Симферополь,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1,NA,NA,NA,NA,105.3188,61.52401,Simferopol
Химки,Линейный отдел МВД России на станции Москва-Ленинградская,2022-02-26,1,1,Linear department of the Ministry of Internal Affairs of Russia at Moscow-Leningrad Station,"Линейный отдел МВД России на станции Москва-Ленинградская, Химки",55.43332,37.56479,37.44395,55.89406,Khimki
Ульяновск,Отдел МВД по Ленинскому району,2022-02-26,1,1,Department of the Ministry of Internal Affairs for Leninsky District,"Отдел МВД по Ленинскому району, Ульяновск",54.32838,48.39287,48.39778,54.31866,Ulyanovsk
Самара,Отдел полиции № 4,2022-02-26,1,1,Police Department number 4,"Отдел полиции № 4, Самара",53.21078,50.1445,50.16064,53.20377,Samara
ЗАТО г. Железногорск Красноярский край,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1,NA,NA,NA,NA,93.53563,56.26026,But Zheleznogorsk Krasnoyarsk Territory
Владивосток,УМВД по городу Владивостоку (отдел полиции № 1),2022-02-26,1,1,UMVD in the city of Vladivostok (police department number 1),"УМВД по городу Владивостоку (отдел полиции № 1), Владивосток",43.15522,131.9087,131.9113,43.13325,Vladivostok
Жуковский,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1,NA,NA,NA,NA,38.11326,55.59749,Zhukovsky
Новочеркасск,Отдел полиции № 1 МУ МВД «Новочеркасское»,2022-02-26,1,1,Police Department No. 1 MU MVD Novocherkasskoe,"Отдел полиции № 1 МУ МВД «Новочеркасское», Новочеркасск",55.76997,37.61325,40.10847,47.41484,Novocherkassk
Новороссийск,Отдел полиции (Центральный район) УМВД по г. Новороссийску,2022-02-26,1,1,Police Department (Central District) Ministry of Internal Affairs for the city of Novorossiysk,Отдел полиции (Центральный район) УМВД по г. Новороссийску,44.71539,37.77495,37.77701,44.71805,Novorossiysk
Ялта,Отдел полиции № 3 «Массандровский» УМВД по г. Ялта,2022-02-26,1,1,"Police Department No. 3 ""Massandrovsky"" Ministry of Internal Affairs in Yalta",Отдел полиции № 3 «Массандровский» УМВД по г. Ялта,55.31101,37.52129,34.15327,44.49095,Yalta
Омск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1,NA,NA,NA,NA,73.36452,54.99135,Omsk
Чебоксары,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1,NA,NA,NA,NA,47.26278,56.11677,Cheboksary
Великие Луки,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1,NA,NA,NA,NA,30.53148,56.33961,Great Luki
Архангельск,Отдел полиции № 4 (по обслуживанию Октябрьского округа г. Архангельска),2022-02-26,1,1,Department of Police No. 4 (for the maintenance of the Oktyabrsky District of Arkhangelsk),Отдел полиции № 4 (по обслуживанию Октябрьского округа г. Архангельска),64.53815,40.51204,40.55058,64.54585,Arkhangelsk
